,created_at,user_id_str,username,tweet_url,Tweet,no_double,no_alay,clean_manual,stemmed,no_stopwords
434,2023-08-01,1641301418899537922,AdvBudi72Gar,https://twitter.com/AdvBudi72Gar/status/1686240706082603009,"Dugaan DISKRIMINATIF jelas sdh sgt tdk terbukti, warga Jakarta sangat paham itu bhw Gubernur bukan pemimpin kaleng²... Saatnya rakyat Indonesia merasakan itu dg memilihnya jadi PRESIDEN RI di 2024... God bless you,Pak Anies ! https://t.co/SeHnaHroTk","Dugan DISKRIMINATIF jelas sdh sgt tdk terbukti, warga Jakarta sangat paham itu bhw Gubernur bukan pemimpin kaleng². Satnya rakyat Indonesia merasakan itu dg memilihnya jadi PRESIDEN RI di 2024. God bles you,Pak Anies ! htps:/t.co/SeHnaHroTk","Dugan DISKRIMINATIF jelas sudah sangat tidak terbukti, warga Jakarta sangat paham itu bahwa Gubernur bukan pemimpin kaleng². Satnya rakyat Indonesia merasakan itu dengan memilihnya jadi PRESIDEN RI di 2024. God bles you,Pak Anies ! htps:/t.co/SeHnaHroTk","Dugan DISKRIMINATIF jelas sudah sangat tidak terbukti, Jakarta sangat paham itu bahwa Gubernur pemimpin kaleng². Satnya Indonesia merasakan itu dengan memilihnya PRESIDEN RI di 2024. God bles you,Pak Anies ! htps:/t.co/SeHnaHroTk",dugan diskriminatif jelas sudah sangat tidak bukti jakarta sangat paham itu bahwa gubernur pimpin kaleng sat indonesia rasa itu dengan pilih presiden ri di 2024 god bles you pak anies htps t co sehnahrotk,"Dugan DISKRIMINATIF jelas sangat terbukti, warga Jakarta sangat paham bahwa Gubernur bukan pemimpin kaleng². Satnya rakyat Indonesia merasakan dengan memilihnya jadi PRESIDEN RI 2024. God bles you,Pak Anies ! htps:/t.co/SeHnaHroTk"
435,2023-08-01,124390203,beritaKBR,https://twitter.com/beritaKBR/status/1686224054322421760,Benarkah Bandung Diselimuti Salju? Wali Kota Seluruh Indonesia Sepakat Dukung Anies jadi Presiden 2024? Benarkah berita tsbt? Yuk sama-sama kita cek kebenaran dan hoax lainnya di Podcast #CEKFAKTA bersama Mafindo https://t.co/l8kLNhLX35 #PodcastIndonesia https://t.co/Kn4srQN9mA,Benarkah Bandung Diselimuti Salju? Wali Kota Seluruh Indonesia Sepakat Dukung Anies jadi Presiden 2024? Benarkah berita tsbt? Yuk sama-sama kita cek kebenaran dan hoax lainya di Podcast #CEKFAKTA bersama Mafindo htps:/t.co/l8kLNhLX35 #PodcastIndonesia htps:/t.co/Kn4srQN9mA,Benarkah Bandung Diselimuti Salju? Wali Kota Seluruh Indonesia Sepakat Dukung Anies jadi Presiden 2024? Benarkah berita tsbt? Yuk sama-sama kita cek kebenaran dan hoax lainya di Podcast #CEKFAKTA bersama Mafindo htps:/t.co/l8kLNhLX35 #PodcastIndonesia htps:/t.co/Kn4srQN9mA,Benarkah Bandung Diselimuti Salju? Wali Kota Seluruh Indonesia Sepakat Dukung Anies Presiden 2024? Benarkah berita tsbt? Yuk sama-sama kita cek kebenaran dan hoax lainya di Podcast #CEKFAKTA Mafindo htps:/t.co/l8kLNhLX35 #PodcastIndonesia htps:/t.co/Kn4srQN9mA,benar bandung limut salju wali kota seluruh indonesia sepakat dukung anies presiden 2024 benar berita tsbt yuk sama kita cek benar dan hoax lai di podcast cekfakta mafindo htps t co l8klnhlx35 podcastindonesia htps t co kn4srqn9ma,Benarkah Bandung Diselimuti Salju? Wali Kota Seluruh Indonesia Sepakat Dukung Anies jadi Presiden 2024? Benarkah berita tsbt? Yuk sama-sama cek kebenaran hoax lainya Podcast #CEKFAKTA bersama Mafindo htps:/t.co/l8kLNhLX35 #PodcastIndonesia htps:/t.co/Kn4srQN9mA
436,2023-08-01,91745687,Sjaechu,https://twitter.com/Sjaechu/status/1686223570668765184,Insya Allah mendukung pak Anies Baswedan menjadi presiden Indonesia tahun 2024,Insya Alah mendukung pak Anies Baswedan menjadi presiden Indonesia tahun 2024,Insya Alah mendukung pak Anies Baswedan menjadi presiden Indonesia tahun 2024,Insya Alah pak Anies Baswedan Indonesia 2024,insya alah pak anies baswedan indonesia 2024,Insya Alah mendukung pak Anies Baswedan menjadi presiden Indonesia tahun 2024
437,2023-08-01,1678002012380872705,DadangRusdi,https://twitter.com/DadangRusdi/status/1686221569549299712,"Darah pahlawan ada di Pak Anies Baswedan, Insyaallah PRESIDEN INDONESIA Th 2024.⭐🇮🇩 . https://t.co/Ic8oyxoxme","Darah pahlawan ada di Pak Anies Baswedan, Insyalah PRESIDEN INDONESIA Th 2024.⭐🇮🇩 . htps:/t.co/Ic8oyxoxme","Darah pahlawan ada di Pak Anies Baswedan, Insyalah PRESIDEN INDONESIA Th 2024.⭐🇮🇩 . htps:/t.co/Ic8oyxoxme","Darah pahlawan ada di Pak Anies Baswedan, Insyalah PRESIDEN INDONESIA Th 2024.⭐🇮🇩 . htps:/t.co/Ic8oyxoxme",darah pahlawan ada di pak anies baswedan insya presiden indonesia th 2024 htps t co ic8oyxoxme,"Darah pahlawan di Pak Anies Baswedan, Insyalah PRESIDEN INDONESIA Th 2024.⭐🇮🇩 . htps:/t.co/Ic8oyxoxme"
438,2023-08-01,1503832422533967872,Dodo87314670,https://twitter.com/Dodo87314670/status/1686175624434700288,MUS ANIES GAK BAKALAN JADI PRESIDEN 2024 ORANG INDONESIA MAYORITAS MASIH WARAS MUS BUKAN MODELAN LOE..,MUS ANIES GAK BAKALAN JADI PRESIDEN 2024 ORANG INDONESIA MAYORITAS MASIH WARAS MUS BUKAN MODELAN LOE.,MUS ANIES GAK BAKALAN JADI PRESIDEN 2024 ORANG INDONESIA MAYORITAS MASIH WARAS MUS BUKAN MODELAN LOE.,MUS ANIES GAK BAKALAN JADI PRESIDEN 2024 ORANG INDONESIA MAYORITAS MASIH WARAS MUS BUKAN MODELAN LOE.,mus anies gak bakal jadi presiden 2024 orang indonesia mayoritas masih waras mus bukan model loe,MUS ANIES GAK BAKALAN JADI PRESIDEN 2024 ORANG INDONESIA MAYORITAS MASIH WARAS MUS BUKAN MODELAN LOE.
439,2023-07-31,1266386436049289216,MuhiqR,https://twitter.com/MuhiqR/status/1686080466116620288,"Ratusan Petani di Brebes Jawa Tengah Dukung Pak Anies Baswedan Presiden RI 2024 Mereka optimistis Pak Anies akan mampu menangani berbagai persoalan yang dihadapi para petani, baik di Jateng maupun di seluruh Indonesia. https://t.co/fkFnpeVYgB","Ratusan Petani di Brebes Jawa Tengah Dukung Pak Anies Baswedan Presiden RI 2024 Mereka optimistis Pak Anies akan mampu menangani berbagai persoalan yang dihadapi para petani, baik di Jateng maupun di seluruh Indonesia. htps:/t.co/fkFnpeVYgB","Ratusan Petani di Brebes Jawa Tengah Dukung Pak Anies Baswedan Presiden RI 2024 Mereka optimistis Pak Anies akan mampu menangani berbagai persoalan yang dihadapi para petani, baik di Jateng maupun di seluruh Indonesia. htps:/t.co/fkFnpeVYgB","Ratusan Petani di Brebes Jawa Tengah Dukung Pak Anies Baswedan Presiden RI 2024 Mereka optimistis Pak Anies akan mampu menangani berbagai persoalan yang dihadapi para petani, baik di Jateng maupun di seluruh Indonesia. htps:/t.co/fkFnpeVYgB",ratus tani di brebes jawa tengah dukung pak anies baswedan presiden ri 2024 mereka optimistis pak anies akan mampu tangan bagai soal yang hadap para tani baik di jateng maupun di seluruh indonesia htps t co fkfnpevygb,"Ratusan Petani Brebes Jawa Tengah Dukung Pak Anies Baswedan Presiden RI 2024 Mereka optimistis Pak Anies mampu menangani berbagai persoalan dihadapi petani, baik Jateng maupun seluruh Indonesia. htps:/t.co/fkFnpeVYgB"
440,2023-07-31,1587016037895053313,ibnurus79522726,https://twitter.com/ibnurus79522726/status/1685908059720470528,Rakyat indonesia hrs berjuang agar anies presiden Ri 2024...oppung luhut jga hrs d usut setiap keterlibatan ny dlm kasus korupsi..klo terbukti penjarakan dan klo perlu hukum mati..aamiin.,Rakyat indonesia hrs berjuang agar anies presiden Ri 2024.opung luhut jga hrs d usut setiap keterlibatan ny dlm kasus korupsi.klo terbukti penjarakan dan klo perlu hukum mati.amin.,Rakyat indonesia harus berjuang agar anies presiden Ri 2024.opung luhut juga harus di usut setiap keterlibatan nya dalam kasus korupsi.klo terbukti penjarakan dan kalo perlu hukum mati.amin.,Rakyat harus berjuang agar Ri 2024.opung luhut juga harus di usut setiap keterlibatan nya dalam kasus korupsi.klo terbukti penjarakan dan kalo perlu hukum mati.amin.,rakyat harus juang agar ri 2024 opung luhut juga harus di usut tiap libat nya dalam kasus korupsi klo bukti penjara dan kalo perlu hukum mati amin,Rakyat indonesia berjuang anies presiden Ri 2024.opung luhut harus usut keterlibatan nya kasus korupsi.klo terbukti penjarakan kalo perlu hukum mati.amin.
441,2023-07-31,1460142601449840652,Simanjunta9Nico,https://twitter.com/Simanjunta9Nico/status/1685898549006131200,"Hasil Survei Australia, Demokrat: Anies Baswedan jadi Presiden 2024. Dalam survei tersebut, menyebutkan bahwa mayoritas masyarakat Indonesia menginginkan perubahan dibandingkan dgn keberlanjutan. #kbanews https://t.co/o3dCvduqFB","Hasil Survei Australia, Demokrat: Anies Baswedan jadi Presiden 2024. Dalam survei tersebut, menyebutkan bahwa mayoritas masyarakat Indonesia menginginkan perubahan dibandingkan dgn keberlanjutan. #kbanews htps:/t.co/o3dCvduqFB","Hasil Survei Australia, Demokrat: Anies Baswedan jadi Presiden 2024. Dalam survei tersebut, menyebutkan bahwa mayoritas masyarakat Indonesia menginginkan perubahan dibandingkan dengan keberlanjutan. #kbanews htps:/t.co/o3dCvduqFB","Hasil Survei Australia, Demokrat: Anies Baswedan Presiden 2024. Dalam tersebut, menyebutkan bahwa mayoritas Indonesia menginginkan perubahan dibandingkan dengan keberlanjutan. #kbanews htps:/t.co/o3dCvduqFB",hasil survei australia demokrat anies baswedan presiden 2024 dalam sebut sebut bahwa mayoritas indonesia ingin ubah banding dengan lanjut kbanews htps t co o3dcvduqfb,"Hasil Survei Australia, Demokrat: Anies Baswedan jadi Presiden 2024. Dalam survei tersebut, menyebutkan mayoritas masyarakat Indonesia menginginkan perubahan dibandingkan keberlanjutan. #kbanews htps:/t.co/o3dCvduqFB"
442,2023-07-31,3535607540,yunusberkahjaya,https://twitter.com/yunusberkahjaya/status/1685895711370641408,"2024 presiden baru PERUBAHAN semua MOU kekayaan sumber alam Indonesia, semua daerah yang mempunyai kekayaan alam WAJIB Dimasukan Penyertaan modal , kelola bersama investor dan tenaga kerja 90 % wajib PUTRA Putri tersebut. Salam menuju PERUBAHAN...ANIES Baswedan presiden 2024""","2024 presiden baru PERUBAHAN semua MOU kekayan sumber alam Indonesia, semua daerah yang mempunyai kekayan alam WAJIB Dimasukan Penyertan modal , kelola bersama investor dan tenaga kerja 90 % wajib PUTRA Putri tersebut. Salam menuju PERUBAHAN.ANIES Baswedan presiden 2024""","2024 presiden baru PERUBAHAN semua MOU kekayan sumber alam Indonesia, semua daerah yang mempunyai kekayan alam WAJIB Dimasukan Penyertan modal , kelola bersama investor dan tenaga kerja 90 % wajib PUTRA Putri tersebut. Salam menuju PERUBAHAN.ANIES Baswedan presiden 2024""","2024 baru PERUBAHAN MOU kekayan sumber alam Indonesia, daerah yang mempunyai kekayan alam WAJIB Dimasukan Penyertan modal , kelola investor dan tenaga kerja 90 % wajib PUTRA Putri tersebut. Salam menuju PERUBAHAN.ANIES Baswedan 2024""",2024 baru ubah mou kayan sumber alam indonesia daerah yang punya kayan alam wajib masuk penyertan modal kelola investor dan tenaga kerja 90 wajib putra putri sebut salam tuju ubah anies baswedan 2024,"2024 presiden baru PERUBAHAN semua MOU kekayan sumber alam Indonesia, semua daerah mempunyai kekayan alam WAJIB Dimasukan Penyertan modal , kelola bersama investor tenaga kerja 90 % wajib PUTRA Putri tersebut. Salam menuju PERUBAHAN.ANIES Baswedan presiden 2024"""
443,2023-07-31,1605033461332705281,JannahHasan65,https://twitter.com/JannahHasan65/status/1685862709865398272,"MaasyaaAllah Tabarakallah, smg niat baik Pak Anies utk Indonesia dikabulkan oleh Allah Ta'alaa dan ditakdirkan menjadi PRESIDEN RI 2024. Aamiin 🤲 Sehat2 Pak Anies ❤❤","MasyaAlah Tabarakalah, smg niat baik Pak Anies utk Indonesia dikabulkan oleh Alah Ta'ala dan ditakdirkan menjadi PRESIDEN RI 2024. Aamin 🤲 Sehat2 Pak Anies ❤","MasyaAlah Tabarakalah, semoga niat baik Pak Anies untuk Indonesia dikabulkan oleh Alah Ta'ala dan ditakdirkan menjadi PRESIDEN RI 2024. Aamin 🤲 Sehat2 Pak Anies ❤","MasyaAlah Tabarakalah, niat baik Pak Anies untuk Indonesia dikabulkan oleh Alah Ta'ala dan ditakdirkan PRESIDEN RI 2024. Aamin 🤲 Sehat2 Pak Anies ❤",masyaalah tabarakalah niat baik pak anies untuk indonesia kabul oleh alah ta ala dan takdir presiden ri 2024 aamin sehat2 pak anies,"MasyaAlah Tabarakalah, semoga niat baik Pak Anies Indonesia dikabulkan Alah Ta'ala ditakdirkan menjadi PRESIDEN RI 2024. Aamin 🤲 Sehat2 Pak Anies ❤"
444,2023-07-31,1586273267777646594,betafullyo11,https://twitter.com/betafullyo11/status/1685838502351765505,Mantap. No Munaslub. Semoga Golkar sepakat metapat ke Koalisi Perubahan. Dukung Anies untuk Presiden 2024. Golkar akan ikut andil memajukan Indonesia. Amin yra,Mantap. No Munaslub. Semoga Golkar sepakat metapat ke Koalisi Perubahan. Dukung Anies untuk Presiden 2024. Golkar akan ikut andil memajukan Indonesia. Amin yra,Mantap. No Munaslub. Semoga Golkar sepakat metapat ke Koalisi Perubahan. Dukung Anies untuk Presiden 2024. Golkar akan ikut andil memajukan Indonesia. Amin yra,Mantap. No Munaslub. Semoga Golkar sepakat metapat ke Koalisi Perubahan. Dukung Anies untuk Presiden 2024. Golkar akan ikut andil memajukan Indonesia. Amin yra,mantap no munaslub moga golkar sepakat metapat ke koalisi ubah dukung anies untuk presiden 2024 golkar akan ikut andil maju indonesia amin yra,Mantap. No Munaslub. Semoga Golkar sepakat metapat Koalisi Perubahan. Dukung Anies Presiden 2024. Golkar ikut andil memajukan Indonesia. Amin yra
445,2023-07-31,1461212153122209794,SyafrudinTiada,https://twitter.com/SyafrudinTiada/status/1685833689643790337,Ini Baru Betul Hanya sosok Bung Anies BESIK Presiden Indonesia 2024 Yg Akan Mengembalikan Demokrasi Dan Rasa Nasionalis Rakyat Indonesia Banyak Lagi Tokoh Tokoh Senior yg blm Menyatakan Janji Katakan Janji mu Wahai Rakyat Demi Kehidupan ANAK CUCU CICIT MU,Ini Baru Betul Hanya sosok Bung Anies BESIK Presiden Indonesia 2024 Yg Akan Mengembalikan Demokrasi Dan Rasa Nasionalis Rakyat Indonesia Banyak Lagi Tokoh Tokoh Senior yg blm Menyatakan Janji Katakan Janji mu Wahai Rakyat Demi Kehidupan ANAK CUCU CICIT MU,Ini Baru Betul Hanya sosok Bung Anies BESIK Presiden Indonesia 2024 Yg Akan Mengembalikan Demokrasi Dan Rasa Nasionalis Rakyat Indonesia Banyak Lagi Tokoh Tokoh Senior yang belum Menyatakan Janji Katakan Janji mu Wahai Rakyat Demi Kehidupan ANAK CUCU CICIT MU,Ini Baru Betul Hanya sosok Bung Anies BESIK Presiden Indonesia 2024 Yg Akan Mengembalikan Demokrasi Dan Rasa Nasionalis Rakyat Indonesia Banyak Lagi Tokoh Tokoh Senior yang belum Menyatakan Janji Katakan Janji mu Wahai Rakyat Demi Kehidupan ANAK CUCU CICIT MU,ini baru betul hanya sosok bung anies besik presiden indonesia 2024 yg akan kembali demokrasi dan rasa nasionalis rakyat indonesia banyak lagi tokoh tokoh senior yang belum nyata janji kata janji mu wahai rakyat demi hidup anak cucu cicit mu,Ini Baru Betul Hanya sosok Bung Anies BESIK Presiden Indonesia 2024 Yg Akan Mengembalikan Demokrasi Dan Rasa Nasionalis Rakyat Indonesia Banyak Lagi Tokoh Tokoh Senior belum Menyatakan Janji Katakan Janji mu Wahai Rakyat Demi Kehidupan ANAK CUCU CICIT MU
446,2023-07-31,1603561072652582913,MalmsteenEndye,https://twitter.com/MalmsteenEndye/status/1685827942084177922,Indonesia tunggu 2024 kalau Anies presiden..tapi kalo Wowo dan nowo yang jadi tetap aja gak akan di proses hukum,Indonesia tungu 2024 kalau Anies presiden.tapi kalo Wowo dan nowo yang jadi tetap aja gak akan di proses hukum,Indonesia tungu 2024 kalau Anies presiden.tapi kalo Wowo dan nowo yang jadi tetap saja enggak akan di proses hukum,Indonesia tungu 2024 Anies presiden.tapi kalo Wowo dan nowo yang saja enggak akan di proses hukum,indonesia tungu 2024 anies presiden tapi kalo wowo dan nowo yang saja enggak akan di proses hukum,Indonesia tungu 2024 kalau Anies presiden.tapi kalo Wowo nowo jadi tetap enggak di proses hukum
447,2023-07-30,1665243774786863104,AndiFs723670,https://twitter.com/AndiFs723670/status/1685800553602007042,Calon terbaik jadi presiden 2024 adalah Anies rasyid baswedan punya visi yang besar untuk Indonesia lebih baik baik dan jadi terbaik dan demi keadilan seluruh rakyat indonesi 🇮🇩,Calon terbaik jadi presiden 2024 adalah Anies rasyid baswedan punya visi yang besar untuk Indonesia lebih baik baik dan jadi terbaik dan demi keadilan seluruh rakyat indonesi 🇮🇩,Calon terbaik jadi presiden 2024 adalah Anies rasyid baswedan punya visi yang besar untuk Indonesia lebih baik baik dan jadi terbaik dan demi keadilan seluruh rakyat indonesi 🇮🇩,Calon terbaik 2024 adalah Anies punya visi yang untuk Indonesia baik baik dan terbaik dan demi keadilan seluruh indonesi 🇮🇩,calon baik 2024 adalah anies punya visi yang untuk indonesia baik baik dan baik dan demi adil seluruh indonesi,Calon terbaik jadi presiden 2024 Anies rasyid baswedan punya visi besar Indonesia lebih baik baik jadi terbaik demi keadilan seluruh rakyat indonesi 🇮🇩
448,2023-07-30,1429787631496220677,ommi_siregar,https://twitter.com/ommi_siregar/status/1685793499151761408,"Jika pak Anies Baswedan, terpilih menjadi presiden Indonesia 2024 nanti kita juga akan memperoleh ibu negara yang luar biasa cerdas dengan pendidikan yang luar biasa.. Pasangan yang serasi untuk memimpin Indonesia Insya Allah🤲 https://t.co/v6AoldLlmK","Jika pak Anies Baswedan, terpilih menjadi presiden Indonesia 2024 nanti kita juga akan memperoleh ibu negara yang luar biasa cerdas dengan pendidikan yang luar biasa. Pasangan yang serasi untuk memimpin Indonesia Insya Alah🤲 htps:/t.co/v6AoldLlmK","Jika pak Anies Baswedan, terpilih menjadi presiden Indonesia 2024 nanti kita juga akan memperoleh ibu negara yang luar biasa cerdas dengan pendidikan yang luar biasa. Pasangan yang serasi untuk memimpin Indonesia Insya Alah🤲 htps:/t.co/v6AoldLlmK","Jika pak Anies Baswedan, Indonesia 2024 nanti kita juga akan memperoleh ibu negara yang luar biasa cerdas dengan pendidikan yang luar biasa. Pasangan yang serasi untuk memimpin Indonesia Insya Alah🤲 htps:/t.co/v6AoldLlmK",jika pak anies baswedan indonesia 2024 nanti kita juga akan oleh ibu negara yang luar biasa cerdas dengan didik yang luar biasa pasang yang serasi untuk pimpin indonesia insya alah htps t co v6aoldllmk,"Jika pak Anies Baswedan, terpilih menjadi presiden Indonesia 2024 kita akan memperoleh ibu negara luar biasa cerdas pendidikan luar biasa. Pasangan serasi memimpin Indonesia Insya Alah🤲 htps:/t.co/v6AoldLlmK"
449,2023-07-30,856050057262514176,GarenggA46,https://twitter.com/GarenggA46/status/1685761716221886464,Rapatkan BARISAN Untuk Anies Baswedan !!! Presiden Republik Indonesia 2024 !! https://t.co/gOlxaMDpSJ,Rapatkan BARISAN Untuk Anies Baswedan ! Presiden Republik Indonesia 2024 ! htps:/t.co/gOlxaMDpSJ,Rapatkan BARISAN Untuk Anies Baswedan ! Presiden Republik Indonesia 2024 ! htps:/t.co/gOlxaMDpSJ,Rapatkan BARISAN Untuk Anies Baswedan ! Presiden Republik Indonesia 2024 ! htps:/t.co/gOlxaMDpSJ,rapat baris untuk anies baswedan presiden republik indonesia 2024 htps t co golxamdpsj,Rapatkan BARISAN Untuk Anies Baswedan ! Presiden Republik Indonesia 2024 ! htps:/t.co/gOlxaMDpSJ
450,2023-07-30,1395713255637585923,Budionotaslim3,https://twitter.com/Budionotaslim3/status/1685757987359723520,"Sangat amat se7 biaya pendidikan yah...75% diambil alih negara,kita doakan 2024 pak Anies Presiden agar keadilan sosial bagi seluruh rakyat Indonesia bisa terwujud,Aamiin","Sangat amat se7 biaya pendidikan yah.75% diambil alih negara,kita doakan 2024 pak Anies Presiden agar keadilan sosial bagi seluruh rakyat Indonesia bisa terwujud,Aamin","Sangat amat se7 biaya pendidikan yah.75% diambil alih negara,kita doakan 2024 pak Anies Presiden agar keadilan sosial bagi seluruh rakyat Indonesia bisa terwujud,Aamin","Sangat amat se7 biaya pendidikan yah.75% diambil alih negara,kita doakan 2024 pak Anies Presiden agar keadilan sosial bagi seluruh Indonesia bisa terwujud,Aamin",sangat amat se7 biaya didik yah 75 ambil alih negara kita doa 2024 pak anies presiden agar adil sosial bagi seluruh indonesia bisa wujud aamin,"Sangat se7 biaya pendidikan yah.75% diambil alih negara,kita doakan 2024 pak Anies Presiden keadilan sosial seluruh rakyat Indonesia terwujud,Aamin"
451,2023-07-30,1469274232978743300,swan_phn,https://twitter.com/swan_phn/status/1685682433214341125,pengakuan yg tulus dari saudara kita umat kristiani tentang pak Anies Baswedan semoga Anies Baswedan Presiden Indonesia 2024 🤲 امين 🤲,pengakuan yg tulus dari saudara kita umat kristiani tentang pak Anies Baswedan semoga Anies Baswedan Presiden Indonesia 2024 🤲 امين 🤲,pengakuan yang tulus dari saudara kita umat kristiani tentang pak Anies Baswedan semoga Anies Baswedan Presiden Indonesia 2024 🤲 امين 🤲,pengakuan yang tulus dari saudara kita umat kristiani tentang pak Anies Baswedan Anies Baswedan Presiden Indonesia 2024 🤲 امين 🤲,aku yang tulus dari saudara kita umat kristiani tentang pak anies baswedan anies baswedan presiden indonesia 2024,pengakuan tulus saudara umat kristiani pak Anies Baswedan semoga Anies Baswedan Presiden Indonesia 2024 🤲 امين 🤲
452,2023-07-30,1097107026956627968,jonsa61664335,https://twitter.com/jonsa61664335/status/1685648350220296192,"Kreasi foto yg bagus👍. Teruslah bergerak maju bersama rakyat, insyaAllah dapat memenangkan capres Anies menjadi Presiden RI ke 8 pd pilpres 14/02/2024 agar Indonesia lebih baik lebih maju adil sehat aman damai bersatu setara sejahtera dan cerdas rakyatnya, aamiin 🇮🇩👍👍👍","Kreasi foto yg bagus👍. Teruslah bergerak maju bersama rakyat, insyaAlah dapat memenangkan capres Anies menjadi Presiden RI ke 8 pd pilpres 14/02/2024 agar Indonesia lebih baik lebih maju adil sehat aman damai bersatu setara sejahtera dan cerdas rakyatnya, amin 🇮🇩👍","Kreasi foto yang bagus👍. Teruslah bergerak maju bersama rakyat, insyaAlah dapat memenangkan capres Anies menjadi Presiden RI ke 8 pada pilpres 14/02/2024 agar Indonesia lebih baik lebih maju adil sehat aman damai bersatu setara sejahtera dan cerdas rakyatnya, amin 🇮🇩👍","Kreasi foto yang bagus👍. Teruslah bergerak rakyat, insyaAlah memenangkan Anies Presiden RI ke 8 pada 14/02/2024 agar Indonesia baik adil sehat aman damai bersatu setara sejahtera dan cerdas rakyatnya, amin 🇮🇩👍",kreasi foto yang bagus terus gerak rakyat insyaalah menang anies presiden ri ke 8 pada 14 02 2024 agar indonesia baik adil sehat aman damai satu tara sejahtera dan cerdas rakyat amin,"Kreasi foto bagus👍. Teruslah bergerak maju bersama rakyat, insyaAlah memenangkan capres Anies menjadi Presiden RI 8 pilpres 14/02/2024 Indonesia lebih baik lebih maju adil sehat aman damai bersatu setara sejahtera cerdas rakyatnya, amin 🇮🇩👍"
453,2023-07-30,1185755853887901699,Suparno25323327,https://twitter.com/Suparno25323327/status/1685646246298742784,"Terbaik tetep Bp Anies Rasyid Baswedan for Presiden Indonesia 2024, Insya Allah","Terbaik tetep Bp Anies Rasyid Baswedan for Presiden Indonesia 2024, Insya Alah","Terbaik tetap Bp Anies Rasyid Baswedan for Presiden Indonesia 2024, Insya Alah","Terbaik Bp Anies Rasyid Baswedan Presiden Indonesia 2024, Insya Alah",baik bp anies rasyid baswedan presiden indonesia 2024 insya alah,"Terbaik tetap Bp Anies Rasyid Baswedan for Presiden Indonesia 2024, Insya Alah"
454,2023-07-30,1537810091885613057,TaufiqQ18529183,https://twitter.com/TaufiqQ18529183/status/1685597042553573377,Aamiin semoga Tuhan yang Maha Esa merahmati doa rakyat Indonesia yang ingin Anies Baswedan menjadi presiden RI 2024.,Aamin semoga Tuhan yang Maha Esa merahmati doa rakyat Indonesia yang ingin Anies Baswedan menjadi presiden RI 2024.,Aamin semoga Tuhan yang Maha Esa merahmati doa rakyat Indonesia yang ingin Anies Baswedan menjadi presiden RI 2024.,Aamin Tuhan yang Maha Esa merahmati doa Indonesia yang ingin Anies Baswedan RI 2024.,aamin tuhan yang maha esa rahmat doa indonesia yang ingin anies baswedan ri 2024,Aamin semoga Tuhan Maha Esa merahmati doa rakyat Indonesia ingin Anies Baswedan menjadi presiden RI 2024.
455,2023-07-30,1885408254,AyankLukman,https://twitter.com/AyankLukman/status/1685593493564198912,"Retweet bro, biar semua warga NU sadar bahwa Pak Anies adalah Presiden RI 2024 yang tepat pilihan warga NU dan rakyat Indonesia semua","Retwet bro, biar semua warga NU sadar bahwa Pak Anies adalah Presiden RI 2024 yang tepat pilihan warga NU dan rakyat Indonesia semua","Retwet bro, biar semua warga NU sadar bahwa Pak Anies adalah Presiden RI 2024 yang tepat pilihan warga NU dan rakyat Indonesia semua","Retwet bro, biar NU sadar bahwa Pak Anies adalah Presiden RI 2024 yang pilihan NU dan Indonesia",retwet bro biar nu sadar bahwa pak anies adalah presiden ri 2024 yang pilih nu dan indonesia,"Retwet bro, biar semua warga NU sadar Pak Anies Presiden RI 2024 tepat pilihan warga NU rakyat Indonesia semua"
456,2023-07-30,1316949615418122241,HAdam66168217,https://twitter.com/HAdam66168217/status/1685538895545712640,Semoga Anies ditakdirkan jadi Presiden Republik Indonesia 2024-2034,Semoga Anies ditakdirkan jadi Presiden Republik Indonesia 2024-2034,Semoga Anies ditakdirkan jadi Presiden Republik Indonesia 2024-2034,Semoga Anies ditakdirkan Presiden Republik Indonesia 2024-2034,moga anies takdir presiden republik indonesia 2024-2034,Semoga Anies ditakdirkan jadi Presiden Republik Indonesia 2024-2034
