created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Mar 02 16:01:19 +0000 2024;1763957769299001636;"akan menjadi berita yg biasa saat, inisial kata kotor berawalan P belakangnya O, naik jadi presiden";0;0;0;0;in;1693950178464833536;1763957769299001636;kucingngepunk;https://twitter.com/kucingngepunk/status/1763957769299001636
Sat Mar 02 16:01:08 +0000 2024;1763957720640844168;"@kumparan ParTAI anak presiden... Ga kaget sih";0;0;0;0;in;531858322;1763829251139137665;darbulax;https://twitter.com/darbulax/status/1763957720640844168
Sat Mar 02 15:59:52 +0000 2024;1763957403736019426;"@tempodotco Anak presiden, jgn kaget";0;0;0;0;in;531858322;1763843827981566221;darbulax;https://twitter.com/darbulax/status/1763957403736019426
Sat Mar 02 15:59:49 +0000 2024;1763957393262784972;"@ripbrains Heiiii gitu2 WAKIL PRESIDEN 😭";0;0;0;0;in;39715134;1763738137896038805;mamaatay;https://twitter.com/mamaatay/status/1763957393262784972
Sat Mar 02 15:59:16 +0000 2024;1763957253638627771;"Omada yang sibuknya ngalahin presiden https://t.co/dIHzFSzjjm";0;1;0;2;in;1562821368286105602;1763957253638627771;itbkarina;https://twitter.com/itbkarina/status/1763957253638627771
Sat Mar 02 15:59:08 +0000 2024;1763957218356167128;"@curvabax @neohistoria_id Korsel menjadi macan Asia semenjak park Chung hee jadi presiden";0;0;0;0;in;1436938739435982853;1763927609652719933;HossainBanan;https://twitter.com/HossainBanan/status/1763957218356167128
Sat Mar 02 15:58:41 +0000 2024;1763957105298735181;"@opposite6892 Nanti klu jadi presiden seluruh Indonesia banjir";0;0;0;0;in;1535227166786408448;1763033106632835369;PEMIMPI690;https://twitter.com/PEMIMPI690/status/1763957105298735181
Sat Mar 02 15:58:11 +0000 2024;1763956981692305451;"pantesan presiden ga mau dengerin suara rakyat...";0;0;0;0;in;57956952;1763956981692305451;febbylorentz;https://twitter.com/febbylorentz/status/1763956981692305451
Sat Mar 02 15:56:37 +0000 2024;1763956586433896720;"@sukasukabeta41 @katriadiningtys Yg paling sederhana, kayaknya ga ada buku sejarah sekolahan yg blg presiden istrinya 9 ga sih?";0;1;0;0;in;993125359;1763845596199436616;dhee_dood;https://twitter.com/dhee_dood/status/1763956586433896720
Sat Mar 02 15:56:34 +0000 2024;1763956572928328040;"@here4news_id @ernestprakasa Ini ga gampang utk pak presiden aktifpun (malah ngasih bintang 4 noh noh noh), apalagi buat koh Ernest 😂";0;0;0;0;in;98253833;1763865158504599571;NurAzizahSyawal;https://twitter.com/NurAzizahSyawal/status/1763956572928328040
Sat Mar 02 15:56:31 +0000 2024;1763956560655778061;"@wdyayyy pak presiden tlonk trunkan tiket psawat yg mhal itu jd 200rb pp jgn 2jt pp 😞";0;0;0;0;in;784420759;1763952933492977753;doochie_;https://twitter.com/doochie_/status/1763956560655778061
Sat Mar 02 15:56:18 +0000 2024;1763956507388023199;"Untung di KONOHA ..anak PRESIDEN pulak ya kan.. Mau NGAPAIN aja BEBAS..  coba di US.. ABIS di.RUJAK ama massa..  😅😅";0;0;0;0;in;1557030741669990400;1763956507388023199;Blue_Shoe_Cant;https://twitter.com/Blue_Shoe_Cant/status/1763956507388023199
Sat Mar 02 15:56:08 +0000 2024;1763956463872147610;"@detikcom Hanya PSI yang ketumnya anak presiden, bukannya itu dealnya?";0;0;0;2;in;1184246500047474693;1763894018499641369;malasnonton;https://twitter.com/malasnonton/status/1763956463872147610
Sat Mar 02 15:55:37 +0000 2024;1763956335094513793;"@AnyaCumi @markonahajis Ada bukti ke dia pakai cable? Ke rasa rasa je";0;0;0;0;in;986694272022757376;1763846343217553849;jules12anne;https://twitter.com/jules12anne/status/1763956335094513793
Sat Mar 02 15:55:31 +0000 2024;1763956309865746540;"@tubirfess Huft enqknya kakeku mana bukam presiden";0;0;0;0;in;4708050786;1763907462472806873;ryeonggielf68;https://twitter.com/ryeonggielf68/status/1763956309865746540
Sat Mar 02 15:54:35 +0000 2024;1763956076431769751;"Presiden Tegaskan Kasus Perundungan Jangan Ditutupi Demi Nama Baik Sekolah https://t.co/4JKOzAj3Dh #beritajogja #jogja #jogjaistimewa https://t.co/q9DDqTsoKs";0;0;0;0;in;118371948;1763956076431769751;Harian_Jogja;https://twitter.com/Harian_Jogja/status/1763956076431769751
